,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
79,我们台湾这些年,https://book.douban.com/subject/4113090/,7.4,40547, ,廖信忠,重庆出版集团, , ,2009-11,292,29.80,平装,我们台湾这些年,9787229012755,关于真正的台湾，你又了解多少？ 这是我常常问大陆朋友的问题。 我明白，对于很多大陆朋友来说，台湾往往只是一个空洞的政治概念；大多数人并不清楚台湾过去30年究竟发生了什么？台湾普通民众到底过着怎样的生活？ 其实，台湾30年来的社会巨变，绝不亚于改革开放30年的大陆。 1975年蒋介石逝世后，台湾局势骤然微妙；蒋经国于70年代末力排众议，强力发动台湾社会变革，直接推动了台湾的经济腾飞；接下来的几十年，李登辉、陈水扁、马英九等政治人物粉墨登场，台湾社会风起云涌，每一个最普通的台湾人，都卷入其中，日常生活发生了翻天覆地的变化；这30多年的社会巨变，也给我和我的家人，留下了许许多多令人难忘的欢笑与泪水。 本书从我出生的1977年写起，以一个台湾平民的视角，向您细述30多年来台湾社会的大事件和小故事，与您分享过去30年台湾老百姓最真实的日常生活和悲喜人生。 读完本书，您多半会感叹一声：这些年，原来大家都不容易！,廖信忠，1977年出生于被赶出联合国后“风雨飘摇”的台湾；1984年，李登辉当选“副总统”，廖信忠上小学；1989年，蒋经国逝世的第二年秋天，廖信忠升入国中；1993年，新国民党联线人士组建“新党”，廖信忠进入淡江高中读书；1998年，马英九和陈水扁竞选台北市长，廖信忠参加成功岭大专集训；2008年，台湾大选马英九获胜，而陈水扁随后锒铛入狱，廖信忠也在上海开启了自己全新的一段人生。
80,长尾理论,https://book.douban.com/subject/1919072/,7.7,12435,美,克里斯·安德森,中信出版社,The Long Tail: Why the Future of Business is Selling Less of More,乔江涛,2006-12,235,35.00,平装, ,9787508607245,书中阐述，商业和文化的未来不在于传统需求曲线上那个代表“畅销商品”（hits）的头部； 而是那条代表“冷门商品”（misses）经常为人遗忘的长尾。 举例来说， 一家大型书店通常可摆放10万本书，但亚马逊网络书店的图书销售额中，有四分之一来自排名10万以后的书籍。这些“冷门”书籍的销售比例正以高速成长，预估未来可占整体书市的一半。 这意味着消费者在面对无限的选择时，真正想要的东西、和想要取得的渠道都出现了重大的变化，一套崭新的商业模式也跟着崛起。 传统的市场曲线是符合80/20铁律的，为了抢夺那带来80% 利润的畅销品市场，我们厮杀得天昏地暗，但是我们所谓的热门商品正越来越名不副实，比如说黄金电视节目的收视率几十年来一直在萎缩，若放在1970年，现在的一档最佳节目恐怕连前10名之列都难以进入。简言之，尽管我们仍然对大热门着迷，但它们的经济力量已经今非昔比。那么，那些反复无常的消费者们已经转向了什么地方？答案并非唯一。他们散向了四面八方，因为市场已经分化成了无数不同的领域。互联网的出现改变了这种局面，使得99%的商品都有机会进行销售，市场曲线中那条长长的尾部（所谓的利基产品）也咸鱼翻身，成为我们可以寄予厚望的新的利润增长点。,克里斯·安德森（Chris Anderson） 自2001年起担任美国《连线》杂志（Wired）总编辑。在他的领导之下，《连线》杂志五度获得“美国国家杂志奖”（National Magazine Award）的提名，并在2005年获得“卓越杂志奖”（General Excellence）金奖。
81,一只特立独行的猪,https://book.douban.com/subject/1767945/,8.8,74100, ,王小波,北方文艺出版社, , ,2006-4,256,18.80,平装,王小波作品选集,9787531719199,这本书里除了文化杂文，还有给其他书写的序言与跋语。这些序言与跋语也表明了我的一些态度。除此之外，还有一些轻松的随笔。不管什么书，我都不希望它太严肃，这一本也不例外。 ——王小波,王小波：学者、作家。1952年5月13日出生于北京，1968年去云南插队，1978年考入中国人民大学学习商业管理。1984年至1988年在美国匹兹堡大学学习，获硕士学位后回国，曾任教于北京大学和中国人民大学，后辞职专事写作。1997年4月11日病逝于北京。
82,1Q84 BOOK 2,https://book.douban.com/subject/4885241/,8.4,67430,日,村上春树,南海出版公司, ,施小炜,2010-6,352,36.00,精装,新经典文库·村上春树作品,9787544247252,1Q84简体中文版官方网站：http://www.douban.com/minisite/1q84/ 今年夏天，属于1Q84年。 在1984年，他们连相遇的机会都没有，只能一面思念着对方，一面孤独地远去。 在1Q84年，他们却决定拯救彼此…… “不管喜欢还是不喜欢，目前我已经置身于这‘1Q84年’。我熟悉的那个1984年已经无影无踪，今年是1Q84年。空气变了，风景变了。我必须尽快适应这个带着问号的世界。像被放进陌生森林中的动物一样，为了生存下去，得尽快了解并顺应这里的规则。” 《1Q84》写一对十岁时相遇后便各奔东西的三十岁男女，相互寻觅对方的故事，并将这个简单故事变成复杂的长篇。我想将这个时代所有世态立体地写出，成为我独有的“综合小说”。超越纯文学这一类型，采取多种尝试。在当今时代的空气中嵌入人类的生命。——村上春树,村上春树 著名作家。 1979年，《且听风吟》出版以来，寂寞忧郁的文字、清淡闲适的情节，尤其是独特新颖的都市感觉的写作文风，令万千读者如痴如醉。随着《挪威的森林》、《舞！舞！舞！》、《海边卡夫卡》等作品的陆续出版，逐渐赢得世界性的崇高声誉，最终形成“村上春树文学山系”。 2009年，集毕生文学之大成的巅峰杰作《1Q84》隆重出版，以席卷之势荣登日本所有畅销榜首，在整个日本、东亚乃至全球都引起巨大反响。正如媒体评论：“如此重大而复杂的题材，几可视为日本文学在新千年的伟大开篇。”
83,一個人上東京,https://book.douban.com/subject/1336968/,8.4,14167, ,高木直子,大田出版, ,常純敏,2005,140,新台币220,平装,TITAN,9789574558445,追求理想奮鬥記，卯足精神求生存，一邊擦乾淚水，一邊勇敢向前走！高木直子為了實現「我想去東京當插畫家」的夢想，一個人離開老家到大城市闖蕩，將初次面試的緊張心情、迷路在猶如迷宮般的地鐵、遇到怪怪的推銷人員、面對穿衣服比炫的都市人等的事絲絲入扣的描述，面對不習慣的都市生活，辛苦的事情比開心的事情多，有時候還會浮現「我到底離開老家做什麼呢？」「搬到這裡是不是一種錯誤呢？」的心情。 這本書將這種開心難過、忐忑不安的心情用圖文的方式描繪出來，你一定會備感溫馨且開懷大笑。 如果留在老家，也許現在會過著另外一種幸福的生活，但是想想現在也不賴啊！,高木直子 1974年出生於日本三重縣。 國中一年級時，為美術課本中班夏恩的畫所感動， 糊�糊塗地就立志成為一個畫家。 美術設計學校畢業後，進入名古屋的設計公司上班。 98年到東京。目前定居於東京都。 也運用壓克力顏料來作畫。 興趣是收集湯姆貓與傑利鼠的相關產品，及做木工。 已出版作品《150cm Life》、《一個人住第5年》。
84,天黑以后,https://book.douban.com/subject/1283273/,7.4,18780,日本,村上春树,上海译文出版社, ,林少华,2005-4,169,15.00,平装, ,9787532736850,故事发生在冬天的东京，时间跨度只有晚上12点到早晨6点七个小时，采用两条平行线结构，分别叙述一对年轻的姐妹，一个在黑夜中昏睡，一个在思考和行动。 女孩十九岁，漂亮，是由不法中国人偷运到日本被迫接客的“妓女”。小说开始不久，悲惨场景就出现了：天黑以后她在情爱旅馆接客时，因突然来了月经而被一个叫白川的日本人打得鼻青脸肿，衣物也被抢走，赤身裸体蜷缩在墙角吞声掩泣，床单上满是血迹。半夜在餐馆里独自看书的女主人公玛丽因为会讲中国话，通过吹长号的大学生高桥的介绍，被旅馆女经理找来当翻译处理这场“麻烦”，故事情节由此铺展开去。,村上春树（1949－ ），日本小说家。曾在早稻田大学文学部戏剧科就读。1979年，他的第一部小说《听风之歌》问世后，即被搬上了银幕。随后，他的优秀作品《1973年的弹子球》、《寻羊冒险记》、《挪威的森林》等相继发表。他的创作不受传统拘束，构思新奇，行文潇洒自在，而又不流于庸俗浅薄。尤其是在刻画人的孤独无奈方面更有特色，他没有把这种情绪写成负的东西，而是通过内心的心智性操作使之升华为一种优雅的格调，一种乐在其中的境界，以此来为读者，尤其是生活在城市里的人们提供了一种生活模式或生命的体验。
85,布瓜的世界,https://book.douban.com/subject/1367964/,8.2,14447, ,幾米,大塊文化出版股份有限公司, , ,2002-9-30,126,TWD 360,平装,幾米作品,9789867975553,"關於《布瓜的世界》 這本書為什麼叫布瓜？ ""Pourquoi""是法文「為什麼」的意思，讀音很像布瓜，幾米神來一筆地替自己的新書取了這個名字，才看完初稿，我就被傳染了， 張口閉口就愛問人：「為什麼？」 最不解的是為什麼小孩問「為什麼？」是天經地義，大人開口卻變成幼稚可笑？ 最離奇的是自以為知道的事，當別人一問「為什麼？」時，竟然都不懂了？ 對於《布瓜的世界》我只有一個疑問，為什麼幾米可以用一個「為什麼？」的主題創作一本書？「為什麼」真的那麼偉大嗎？ 作者簡介： 幾米，近年來國內最炙手可熱的繪本作家。1998年8月首度出版個人的繪本創作，1999年以《向左走•向右走》、《聽幾米唱歌》和《月亮忘記了》三部作品，展現出驚人的創作力和多變的敘事風格，後又以《地下鐵》、《照相本子》……等多本優質繪本在出版市場興起了一陣持續至今熱力不減的繪本創作風潮。幾米讓「圖像」成為另一種清新舒潔的文學語言，在他的作品裡營造出流暢詩意的畫面，散發出深情迷人的風采。目前擁有7= A5! 遞s受大家喜愛的作品，不只在國內出版市場締造出銷售二十餘萬冊的佳績，更賣出美國、德國、法國、希臘、韓國、日本等多國版權。",近年來國內最炙手可熱的繪本作家。1998年8月首度出版個人的繪本創作，1999年以《向左走‧向右走》、《聽幾米唱歌》和《月亮忘記了》三部作品，展現出驚人的創作力和多變的敘事風格，後又以《地下鐵》、《照相本子》……等多本優質繪本在出版市場興起了一陣持續至今熱力不減的繪本創作風潮。幾米讓「圖像」成為另一種清新舒潔的文學語言，在他的作品裡營造出流暢詩意的畫面，散發出深情迷人的風采。目前擁有7本廣受大家喜愛的作品，不只在國內出版市場締造出銷售二十餘萬冊的佳績，更賣出美國、德國、法國、希臘、韓國、日本等多國版權。 學界和媒體多次以「幾米現象」為主題分析討論。 Studio Voice雜誌選為亞洲最有創意的五十五人之一。多部作品改編為音樂劇、電視劇和電影，動畫《微笑的魚》並榮獲2006年柏林影展國際評審團特別獎。2007年Discovery「台灣人物誌」六位傑出人物之一。 幾米
86,水浒传（全二册）,https://book.douban.com/subject/1008357/,8.7,75912, ,罗贯中 / 施耐庵,人民文学出版社, , ,1997-1,1314,50.60,平装,中国古典文学读本丛书,9787020008742,《水浒传》是我国第一部以农民起义为题材的长篇章回小说，是我国文学史上一座巍然屹立的丰碑，也是世界文学宝库中一颗光彩夺目的明珠。数百年来，它一直深受我国人民的喜爱，并被译为多种文字，成为我国流传最为广泛的古代长篇小说之一。 《水浒传》具体而生动地描写了以宋江为首的农民起义发生、发展直至失财的整个过程，揭露了封建社会的黑暗、腐朽和统治阶级的种种罪恶，热情歌颂了起义英雄的反抗精神和正义行动，塑造了一大批梁山好汉的光辉形象，形象地揭示了封建社会“官逼民反”的客观真理和农民起义失败的内在原因。,
87,明朝那些事儿（肆）,https://book.douban.com/subject/2253642/,8.8,42858, ,当年明月,中国友谊出版公司, , ,2007-9,305,24.80,平装,明朝那些事儿,9787505723788,上接第三部，从嘉靖即位、“议礼之争”开始。嘉靖皇帝借“议礼之争”清除了一批前朝旧臣，总揽大权。此后他的生活日渐腐化，一心想得道成仙，国家大事抛诸脑后，奸相严嵩因此得以长期把持大权。同时大明财政空虚，兵备废弛，东南沿海的倭寇和北方的蒙古成为明朝的心腹大患。因此本书主要讲述了朝廷的权力之争和边疆的抗倭斗争。,当年明月，青年历史学者，畅销书作家。专业职称为副研究员，明史学会会员。是心灵历史的开创者，担任国内多家电视台文史类节目主讲人。所著作品《明朝那些事儿》销量过五百万册，为三十年来最畅销之史学读本。
88,撒哈拉的故事,https://book.douban.com/subject/1060068/,9.2,165936, ,三毛,哈尔滨出版社, , ,2003-8,217,15.80,平装,三毛全集（华文天下2003版）,9787806398791,三毛作品中最脍炙人口的《撒哈拉的故事》，由12篇精彩动人的散文结合而成，其中《沙漠中的饭店》，是三毛适应荒凉单调的沙漠生活后，重新拾笔的第一篇文字，自此之后，三毛便写出一系列以沙漠为背景的故事，倾倒了全世界的中文读者。,三毛（1943-1991），台湾作家。1943年3月26日出生于重庆，浙江省定海县人。本名为陈惠平，1946年改名陈平，笔名“三毛”。1964年入中国文化大学哲学系，肄业后曾留学欧洲，婚后定居西属撒哈拉沙漠加那利岛并以当地的生活为背景，写出一连串情感真挚的作品。1981年回到台湾，在中国文化大学任教，1984年辞去教职，专职从事写作和演讲。1991年1月4日自杀而死，终年48岁。 三毛的足迹遍及世界各地，平生著作、译作十分丰富，其中《撒哈拉的故事》《雨季不再来》《哭泣的骆驼》《我的宝贝》《闹学记》《滚滚红尘》等散文、小说、剧本更是脍炙人口，在全球华人社会广为流传，在中国大陆风靡一时，影响了整整一代人。
89,荆棘鸟,https://book.douban.com/subject/1086249/,8.6,51830,澳大利亚,考琳·麦卡洛,译林出版社,The Thorn Birds,曾胡,1998-7,677,28.00,精装,名著译林,9787805678313,《荆棘鸟》是一部澳大利亚的家世小说，以女主人公梅吉和神父拉尔夫的爱情纠葛为主线，描写了克利里一家三代人的故事，时间跨度长达半个多世纪。拉尔夫一心向往教会的权力，却爱上了克利里家的美丽少女梅吉。为了他追求的“上帝”，他抛弃了世俗的爱情，然而内心又极度矛盾和痛苦。以此为中心，克利里家族十余名成员的悲欢离合也得以展现。 小说情节曲折生动，结构严密精巧，文笔清新婉丽。在描写荒蛮广漠的澳大利业风光时，颇有苍凉悲壮之美；同时女作家对女人爱情心态的探索，又十分细腻感人，故而这部作品有澳大利亚的《飘》之誉。,"考琳·麦卡洛（Colleen McCullough, 1937- ），澳大利亚当代女作家。1977年，她以自己全部的生活积累，创作出版了呕心沥血之作《荆棘鸟》。作品一出版便引起轰动，不但拍成电影广为流传，而且翻译成二十多种文字在世界各地出版，成为当代世界最畅销的小说之一。 除《荆棘鸟》外，麦卡洛还创作十二部长篇小说，一部传记。她与丈夫居住在澳大利亚南太平洋的诺福克岛。"
90,创意市集,https://book.douban.com/subject/1396339/,7.7,6349, ,王怡颖,生活·读书·新知三联书店, , ,2005-7,159,25.00,平装,创意市集,9787108022806,作者周游英国，寻访16位艺术家与设计师，看人，寻找灵感，感受气氛……《创意市集》中16位艺术家将向读者展示他们别样的创意生活，与众不同的设计方式，这里总有让您目瞪口呆的创意，这里也总能启迪您的智慧！希望您翻开本书时，即使只看图片，也能感受到它给您带来的灵感！ 伦敦的市集五花八门，创意无限。充分反映出这里自由平等的艺术风气。就连70岁的老公公把自己家中不能用的旧插头拿出来卖，也可以反映出某种程度的刨创意和自由。市集不但是当地人休闲生活的一部分，也是许多才华横溢的设计师或艺术家事业的起点。在市集蛰居多年而终于获得肯定，闯出一片天空的例子层出不穷：有人因两拥有自己的店，或是产品上百货专柜，有人因此而声名大噪，工作接不完……,王怡颖，中央圣马丁艺术学院视觉传播系硕士，noodoll品牌设计师，freelance graphic designer，目前居住于伦敦。
91,月亮和六便士,https://book.douban.com/subject/1858513/,9.0,203376,英,毛姆,上海译文出版社,The Moon and Sixpence,傅惟慈,2006-8,275,15.00,平装,译文名著文库,9787532739547,一个英国证券交易所的经纪人，本已有牢靠的职业和地位、美满的家庭，但却迷恋上绘画，像“被魔鬼附了体”，突然弃家出走，到巴黎去追求绘画的理想。他的行径没有人能够理解。他在异国不仅肉体受着贫穷和饥饿煎熬，而且为了寻找表现手法，精神亦在忍受痛苦折磨。经过一番离奇的遭遇后，主人公最后离开文明世界，远遁到与世隔绝的塔希提岛上。他终于找到灵魂的宁静和适合自己艺术气质的氛围。他同一个土著女子同居，创作出一幅又一幅使后世震惊的杰作。在他染上麻风病双目失明之前，曾在自己住房四壁画了一幅表现伊甸园的伟大作品。但在逝世之前，他却命令土著女子在他死后把这幅画作付之一炬。通过这样一个一心追求艺术、不通人性世故的怪才，毛姆探索了艺术的产生与本质、个性与天才的关系、艺术家与社会的矛盾等等引人深思的问题。同时这本书也引发了人们对摆脱世俗束缚逃离世俗社会寻找心灵家园这一话题的思考，而关于南太平洋小岛的自然民风的描写也引人向往。 《月亮和六便士》说问世后，以情节入胜、文字深刻在文坛轰动一时，人们争相传看。在小说中，毛姆用第一人称的叙述手法，借“我”之口，叙述整个故事，有人认为这篇小说的原型是法国印象派画家高更，这更增加了它的传奇色彩，受到了全世界读者的关注。,威廉·萨默赛特·毛姆（William Somerset Maugham）于1874年1月25日出生在巴黎。父亲是律师，当时在英国驻法使馆供职。小毛姆不满十岁，父母就先后去世，他被送回英国由伯父抚养。毛姆进坎特伯雷皇家公学之后，由于身材矮小，且严重口吃，经常受到大孩子的欺凌和折磨，有时还遭到冬烘学究的无端羞辱。孤寂凄清的童年生活，在他稚嫩的心灵上投下了痛苦的阴影，养成他孤僻、敏感、内向的性格。幼年的经历对他的世界观和文学创作产生了深刻的影响。 1892年初，他去德国海德堡大学学习了一年。在那儿，他接触到德国哲学史家昆诺·费希尔的哲学思想和以易卜生为代表的新戏剧潮流。同年返回英国，在伦敦一家会计师事务所当了六个星期的练习生，随后即进伦敦圣托马斯医学院学医。为期五年的习医生涯，不仅使他有机会了解到底层人民的生活状况，而且使他学会用解剖刀一样冷峻、犀利的目光来剖视人生和社会。他的第一部小说《兰贝斯的丽莎》，正是根据他从医实习期间的所见所闻写成的。 从1897年起，毛姆弃医专事文学创作。在接下来的几年里，他写了若干部小说，但是，用毛姆自己的话来说，其中没有一部能够“使泰晤士河起火“。他转向戏剧创作，获得成功，成了红极一时的剧作家，伦敦舞台竟同时上演他的四个剧本。他的第十个剧本《弗雷德里克夫人》连续上演达一年之久。这种空前的盛况，据说只有著名剧作家肖伯纳才能与之比肩。但是辛酸的往事，梦魇似地郁积在他心头，不让他有片刻的安宁，越来越强烈地要求他去表现，去创作。他决定暂时中断戏剧创作，用两年时间潜心写作酝酿已久的小说《人生的枷锁》。 第一次大战期间，毛姆先在比利时火线救护伤员，后入英国情报部门工作，到过瑞士、俄国和远东等地。这段经历为他后来写作间谍小说《埃申登》提供了素材。战后他重游远东和南太平洋诸岛；1920年到过中国，写了一卷《中国见闻录》。1928年毛姆定居在地中海之滨的里维埃拉，直至1940年纳粹入侵时，才仓促离去。 两次大战的间隙期间，是毛姆创作精力最旺盛的时期。二十年代及三十年代初期，他写了一系列揭露上流社会尔虞我诈、勾心斗角、道德堕落、讽刺，如《周而复始》、《比我们高贵的人们》和《坚贞的妻子》等。这三个剧本被公认为毛姆剧作中的佳品。1933年完稿的《谢佩》是他的最后一个剧本。毛姆的戏剧作品，情节紧凑而曲折，冲突激烈而合乎情理；所写人物，着墨不多而形象鲜明突出；对话生动自然，幽默俏皮，使人感到清新有力。但总的来说，内容和人物刻画的深度，及不上他的长、短篇小说，虽然他的小说作品也算不上深刻。这一时期的重要小说有：反映现代西方文明束缚、扼杀艺术家个性及创作的《月亮和六便士》；刻画当时文坛上可笑可鄙的现象的《寻欢作乐》；以及以大英帝国东方殖民地为背景、充满异国情调的短篇集《叶之震颤》等。短篇小说在毛姆的创作活动中占有重要位置。他的短篇小说风格接近莫泊桑，结构严谨，起承转落自然，语言简洁，叙述娓娓动听。作家竭力避免在作品中发表议论，而是通过巧妙的艺术处理，让人物在情节展开过程中显示其内在的性格。 第二次大战期间，毛姆到了美国，在南卡罗莱纳、纽约和文亚德岛等地呆了六年。1944年发表长篇小说《刀锋》。在这部作品里，作家试图通过一个青年人探求人生哲理的故事，揭示精神与实利主义之间的矛盾冲突。小说出版后，反响强烈，特别受到当时置身于战火的英、美现役军人的欢迎。 1946年，毛姆回到法国里维埃拉。1948年写最后一部小说《卡塔丽娜》。此后，仅限于写作回忆录和文艺评论，同时对自己的旧作进行整理。毛姆晚年享有很高的声誉，英国牛津大学和法国图鲁兹大学分别授予他颇为显赫的“荣誉团骑士“称号。同年1月25日，英国著名的嘉里克文学俱乐部特地设宴庆贺他的八十寿辰；在英国文学史上受到这种礼遇的，只有狄更斯、萨克雷、特罗洛普三位作家。1961年，他的母校，德国海德堡大学，授予他名誉校董称号。 1965年12月15日，毛姆在法国里维埃拉去世，享年91岁。骨灰安葬在坎特伯雷皇家公学内。死后，美国著名的耶鲁大学建立了档案馆以资纪念。
92,河童旅行素描本,https://book.douban.com/subject/1056868/,8.5,10117,日,妹尾河童,生活·读书·新知三联书店, ,姜淑玲,2004-10,249,18.00,平装,妹尾河童作品系列,9787108021564,内容有《制造伪钞》、《试吃》、《用眼睛吃东西》、《自家做荞麦面》、《投桃报李的尴尬》、《收藏癖》、《“病态”？》等游记作品。,妹尾河童，日本当代具代表性的舞台设计家，1930年生于神户，1954年因舞台设计而崭露头角，此后活跃于戏剧、歌剧、芭蕾舞、音乐剧、电视等表演艺术领域，曾获“纪伊国屋演剧”、“山多利音乐”、“艺术祭优秀”、“兵库县文化”等众多奖项。
93,小时候,https://book.douban.com/subject/2082194/,8.2,14902, ,桑格格,新星出版社, , ,2007-5,312,28.00,平装, ,9787802252721,这是一个小女孩儿成长的故事。全都是零零散散的小故事，作者编了号，一条一条记录下来。这些条目彼此可能没有什么衔接，但又彼此关联。比如，258条还说课桌，259就说到了“柬埔寨是一个很简朴的山寨”，260则忽然提到外公被误认为老干部，享受了一路。但是这些就是一个小孩子想问题的方式，也是他们认知世界的方式。 确切地说，《小时候》应该分成两部分：小时候和三城记。三城是北京、广州与上海。桑格格在这三个中国最有知名度的城市都生活过，在这三个地方她都过得很起劲，但又都是外来者。她用自己独特的语言方式与观察角度记录了在这三个城市的生活和感受。,桑格格，女，1979年生于成都，新闻与文学专业辍学生，曾工作、生活于北京、广州和上海，现任《城市中国》杂志副主编。
94,动物庄园,https://book.douban.com/subject/1018136/,9.1,21208, ,（英）乔治·奥威尔,上海人民出版社,Animal Farm,张毅 高孝先,2000-08,256,18.00,平装, ,9787208004252,用动物对人类抗争后自建家园来再现前苏联的整个历史情形，奥威尔的《动物庄园》被公认为二十世纪最杰出的政治寓言。《动物庄园》被译成二十多种文字在全世界流传，其中的有些语言还变成了人们的口头禅，和《1984》并称为乔治・奥威尔最重要的代表作。此版本收有小说的英文原文。 本书以隐喻的形式写革命的发生以及革命的背叛，自然还有革命的残酷：一个农庄的动物不堪主人的压迫，在猪的带领下起来反抗，赶走了农庄主；它们建立起一个自己管理自已的家园，奉行“所有动物一律平等”的原则；两只领头的猪为了权力而互相倾轧，胜利者一方宣布另一方是叛徒、内奸；猪们逐渐侵占了其他动物的劳动成果，成为新的特权阶级；动物们稍有不满，便招致血腥的清洗；统治者需要迫使猪与人结成同盟，建立起独裁专制；农庄的理想被修正为“有的动物较之其他动物更为平等”，动物们又回复到从前的悲惨状况。明眼的读者自可看出，此书不属于人们所熟悉的那种蕴含教训的传统寓言，而是对现代政治神话的一种寓言式解构。,"乔治·奥威尔（George Orwell），本名埃里克·亚瑟·布莱尔（Eric Arthur Blair）。1903年生于印度，当时，他的父亲在当地的殖民地政府供职，用他自己的话说，他家属于“中产阶级的下层，或没有钱财的中产家庭”。 1904年，由母亲带他先回到了英国。他自幼天资聪颖，11岁时就在报纸上发表了一篇诗作《醒来吧，英格兰的小伙子们》。14岁又考入著名的伊顿（Eton）公学，并获取了奖学金。但早在小学时期，他就饱尝了被富家子弟歧视的苦涩，从他后来的回顾中可以看出，凭他那天生就很敏感的心灵，这时已经对不平等有了初步的体验。 1921年，布莱尔从伊顿毕业后考取了公职，到缅甸当了一名帝国警察，在那里，被奴役的殖民地人民的悲惨生活无时不在刺激着他的良知。看着他们在饥寒交迫中、在任人宰割的被奴役中挣扎，他深深感到“帝国主义是一种暴虐”。身为一名帝国警察，他为此在良心上备受煎熬，遂于1927年辞了职，并在后来写下了《绞刑》（A Hanging,1931年，此为正式出版年代，下同），《缅甸岁月》（Burmese Days,1934年）和《猎象记》(Shooting an Elephant，1936年)，这些纪实性作品，对帝国主义的罪恶作了无情的揭露。 但是，这一段生活经历仍使布莱尔内疚不已。为了用行动来表示忏悔，也为了自我教育，他从1928年1月回国时起，就深入到社会最底层，四处漂泊流落。尽管他自幼就体弱多病，但在巴黎、伦敦两地，他当过洗盘子的杂工，住过贫民窟，并常常混迹在流浪汉和乞丐之中。次年，布莱尔写下了关于这段经历的纪实性作品《巴黎伦敦落魄记》（Down and Out in Paris and London,1933年），真切地描述了生活在社会底层的人民的苦难。正是在为这部作品署名时，布莱尔用了“乔治·奥威尔”这一笔名。某种程度上说，“奥威尔”的出现，开始了布莱尔的新生活。 这时的奥威尔已经把自己深切的情感系于无产阶级的命运上，在思想上也开始倾向社会主义。他不能容忍劳苦大众在英国处于一种“被忽视的”地位，他曾这样深情地写道：“他们才是真正的英国人。”赶巧，在1936年，有一位进步出版商聘请一位属于“不是受害者自己，而是见证人”的作家，去北部工业区（兰开郡，约克郡）对工人的穷困状况作实地调查。被认为是最合适的人选的奥威尔欣然应聘，历时数月，通过自己的亲眼所见，并参考了包括恩格斯《通往威根码头之路》（The Road to Wigan Pier,1937年）--其中记述了大量的事实，深切地反映出工业区人民生活的悲惨和世道的黑暗。奥威尔不但据此愤怒地谴责资本主义工业化对人性的摧残，还主张用社会主义来拯治社会的弊端。 1936年7月，西班牙内战爆发。同年年底，奥威尔与新婚的妻子一同奔赴西班牙，投身于保卫共和政府的光荣战斗。奥威尔在前线担任少尉，喉部曾经受过重伤。他为记述西班牙内战而写的《向卡特洛尼亚致敬》（Homage to Catalonia,1938年）一书，后来成为关于这场内战的一个权威性文献。 但是，这场正义的战争，由于左翼共和政府内部分裂，最后竟失败了。没有死于法西斯枪弹下的奥威尔，竟差一点丧身在共和政府内部党派之争的倾轧中。这个惨痛的经验对奥威尔影响巨大。他曾说自己“从1930年起就是一个社会主义者了”，而这时候，他又开始考虑“捍卫民主社会主义”的问题了。这个思想出发点，一直影响到他后期的两部名作《动物庄园》和《1984》（Nineteen Eighty-Four,1949）创作。 他为后人留下了大量的作品，仅以《动物庄园》和《1984》而言，他的影响已经不可估量。以至于为了指代某些奥威尔所描述过的社会现象，现代英语中还专门有一个词叫“奥威尔现象（Orwellian）”。如果说，贯穿奥威尔一生的作品主要是反映“贫困”和“政治”这两个主题，那么激发他这样写作的主要动力就是良知和真诚。1950年1月，奥威尔病逝，享年46岁。"
95,恶意,https://book.douban.com/subject/3646172/,8.5,234305,日本,东野圭吾,南海出版公司,悪意,娄美莲,2009-6,264,18.00,平装,新经典文库·东野圭吾作品,9787544244428,畅销书作家在出国的前一晚于家中被杀。凶手很快落网，对罪行供认不讳、但求速死，却对作案动机语焉不详。 他当真是罪犯？他究竟为何杀人？ 在彻查被害人与凶手的过去之后，警官面对案情、手法均平淡无奇的事实，却感到如坠万丈深渊般无边的寒意…… 作为一部手记体杰作，《恶意》多年来在票选中始终名列前茅，同时被评论界和众多读者视为东野圭吾的巅峰之作，与《白夜行》同享光辉与荣耀：环环相扣的侦破进展百转千回，将手记体叙事的无限可能发挥得淋漓尽致；对复杂人性抽丝剥茧的深刻描画，令人眼花缭乱、哑口无言。 更引人注目的，是《恶意》与《白夜行》恰似两生花，《白夜行》中的爱情极度炽烈，令人粉身碎骨；《恶意》中的怨恨则无比深沉，令人万劫不复。人性的两极就这样奇异地直击人心。,东野圭吾，日本著名作家。1958年生于大阪，直木奖、推理作家协会奖、江户川乱步奖、本格推理小说大奖等日本重要文学奖项得主，出道20余年来作品逾60部。 早期作品多为精巧细致的本格推理，随着写作功底浸润日深，涉及领域也不断延伸，对社会现象的剖析日渐精微。后期笔锋越发老辣，文字鲜加雕琢，叙述简练凶狠，情节跌宕诡异，故事架构几至匪夷所思的地步，擅长从极不合理之处写出极合理的故事，功力之深令人瞠目骇然。 1985年，凭校园推理小说《放学后》夺得第31届江户川乱步奖，开始专职写作。 1999年，《秘密》获第52届日本推理作家协会奖，入围第120届直木奖。 2000年，《白夜行》入围第122届直木奖。 2001年，《暗恋》入围第125届直木奖。 2003年，《信》入围第129届直木奖。 2004年，《幻夜》入围第131届直木奖。 2006年，《嫌疑人X的献身》创造了日本推理小说史上绝无仅有的奇迹，将第134届直木奖、第6届本格推理小说大奖及当年度日本三大推理小说排行榜第1名一并收入囊中。
