,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
63,一次・图片和故事,https://book.douban.com/subject/1035326/,8.7,4094,德国,维姆·文德斯,广西师范大学出版社,Einmal:Bilder und Geschichten,崔峤 / 吕晋,2004-04,278,58.00,平装, ,9787563344512,“有一次……”童话总是这么开头的。文德斯的这部图片日记简洁、优美，读起来犹如随意的抒情诗歌。二百多幅充满生命力和灵感的照片，四十多段以“一次”为题、富有韵感的文字，是文德斯在旅行、工作和日常生活中记录下的各种经历与随感，寻常或不寻常的;诸如500年历史的阿尔卑斯山农庄小屋、街头流浪儿、废弃的汽车影院……足迹遍及世界各地：欧洲、美国、澳大利亚、泰国、印度尼西亚、俄罗斯……还有许多他与电影、艺术同行们，如黑泽明、戈达尔、马丁・斯科塞斯、大岛渚、滚石乐队等交往或偶遇的有趣故事。...,著名电影导演，与法斯宾德、施隆多夫和赫尔措格并称为“德国新电影四杰”，是20世纪70年代“新德国电影运动”（New German Cinema） 的代表人物之一。 文德斯 1945年出生于德国杜塞尔多夫，1963-1965年在慕尼黑大学学习医学及哲学专业，1966年投考巴黎高等电影学院失败，用一年时间在巴黎电影资料馆观摩大量影片自学成才。1970年代，受当时美国公路电影的启发，以及出于少年时对西部片的喜爱，文德斯开始拍摄属于自己的欧洲式的公路电影，并由此奠定了他日后的创作方向，开始了他在光影世界里的漫漫流浪。在他的著名电影作品《德州巴黎》、《美国朋友》、《柏林苍穹下》、《直到世界末日》……中，流浪与疏离成为永远的主角，文德斯也借由这两个元素在银幕上创造出一个个充满诗意与虚空感的世界，赢得了评论家和观众们的喜爱，并多次荣获戛纳、柏林、威尼斯等国际电影节的大奖，在国际影坛上拥有举足轻重的地位。德国著名的《明镜周刊》曾评价文德斯是“超然的魔术师”。除了电影，他的兴趣和工作涉及摄影、绘画、音乐、写作、出版等多个领域，尤其在摄影方面所取得的成就一点也不逊色于他的知名导演头衔。自1986年至今，他的摄影作品在世界各地包括法国巴黎蓬皮杜艺术中心、西班牙毕尔巴鄂古根海姆美术馆等著名博物馆举办了多次不同主题的展览，并曾进入威尼斯双年展，成为具有世界影响的摄影艺术家。
64,身份,https://book.douban.com/subject/1030366/,8.2,7120,捷克,米兰·昆德拉,上海译文出版社,L'identité,董强,2003-02,206,14.00,平装,米兰·昆德拉作品系列（2003版）,9787532730155,十六七岁的时候，她特别喜欢一个隐喻；是她自己想出来的、听来的，还是从哪里读到的？没有关系。她想成为一种玫瑰香，一种四处扩散的香味，四处去征服。她希望就这样穿透所有男人，并通过男人，去拥抱整个世界。玫瑰四处扩散的香味：那是对艳遇的隐喻。这个隐喻在她即将成人之际开放，就像是对温柔地与男人混杂相处的浪漫许诺，对穿越所有男人之旅的邀请。可是，她天生又并非是一个常换情人的女人，这个朦胧的、抒情的梦，很快就在她宁静而幸福的婚姻中沉睡过去。,米兰·昆德拉(1929～)      ·小说家，出生于捷克斯洛伐克布尔诺：自1975年起，在法国定居。      ·长篇小说《玩笑》、《生活在别处》、《告别圆舞曲》、《笑忘录》、《不能承受的生命之轻》和《不朽》，以及短篇小说集《好笑的爱》，原作以捷克文写成。      ·小说《慢》、《身份》和《无知》，随笔集《小说的艺术》、《被背叛的遗嘱》、《帷幕》，以及新作《相遇》，原作以法文写成。      ·《雅克和他的主人》，系作者戏剧代表作。
65,北岛诗歌集,https://book.douban.com/subject/1026036/,8.7,7319, ,北岛,南海出版公司, , ,2003-1-1,248,20.00,平装, ,9787544222945,卑鄙是卑鄙者的通行证，高尚是高尚者的墓志铭。动荡不安的世界里，诗人的喊声永远是最响亮的，他们的眼睛如锐利的手术刀剥去了世俗的外衣，直入世间万物的本质。,北岛，原名赵振开，1949年生于北京 曾当过建筑工人、编辑 在欧美多国担任教职及驻校作家，现居美国获瑞典笔会文学奖、美国西部笔会中心自由写作奖 获古根海姆奖学金 被选为美国艺术文学院终身荣誉院士 出版的作品有： 《陌生的海滩》（1978） 《波动》及英译本（小说1984） 《北岛诗选》（1986） 《归来的陌生人》（小说1987） 《在天涯》（1993） 《午夜歌手》（1995） 《零度以上的风景线》（1996） 《开锁》（1999） 《蓝房子》（散文 1999） 作品被译成二十多种文字出版
66,阿狸·梦之城堡,https://book.douban.com/subject/3554154/,8.9,34240, ,hans,上海锦绣文章出版社, , ,2009-1,228,36.80,平装, ,9787545202267,阿狸童话绘本为纯手绘创作，画风成熟稳定，颜色精美靓丽。阿狸绘本的文字脚本立足于挖掘人们内心深处的柔软与坚强，围绕亲情、爱情、友情主题，风格温暖，有发人深省的力量。,"徐瀚，笔名hans。2005年考入清华大学美术学院，攻读硕士研究生学位，期间正式开始创作阿狸。先后在猫扑，天涯等网站发表阿狸的童话和四格漫画，帖子的点击总量达到三百万,阿狸的qq表情同时在网络上广为流传。后在《女友》《漫友.新蕾》杂志连载阿狸绘本，广受欢迎。"
67,你在天堂里遇见的五个人,https://book.douban.com/subject/2193877/,8.0,19543,美,米奇·阿尔博姆,上海译文出版社,The Five People You Meet in Heaven,赵晓春,2007-7,221,17.00,平装,米奇·阿尔博姆作品,9787532742714,有些故事注定要从结局讲起的——其实，所有的结尾又何尝不是开端呢？ 《相约星期二》随着莫里的阖然长逝而告终。六年后，在米奇·阿尔博姆的全新力作中，纪实换成了虚构；死亡从结局演变成了开端；主角还是一位老人——不是洞明世事的教授，而是到死都对自己的一生心存惶惑的退伍老兵，游乐场维修工。 他叫爱迪，八十三岁生日那天，为了拯救在突发事故中身处险境的女孩而殒命游乐场。醒来时，爱迪已身处天堂，这才发现：那里并不是牧歌萦绕的伊甸园，而是地球上生活片断的交叠重现。五个被爱迪或铭记或忽略或遗忘的人，轮流登场，引领他寻找逝去的时光，追问人生的谜底。无形间，天地间仿佛有一条巨大的锁链，爱迪只是其中的一环。 《你在天堂里遇见的五个人》让每一个读完这本书的人都成了锁链中的一环，分享着同一个秘密：天堂里，会有五个人，为了五段不同的记忆，等候你长大、相爱、衰老、死亡，等待着解答你最后的疑问。因为，我们每一个人都会影响到另一个人，世界上各式各样的故事，说到底都是同一个。,米奇·阿尔博姆（1959- ），美国著名专栏作冢，电台主持，电视评论员，此外还是活跃的慈善活动家。迄今为止，阿尔博姆已出版九部畅销著作，其中纪实作品《相约星期二》在全美各大图书畅销排行榜上停留四年之久，被译成包括中文在内的三十一种文字，全球累计销量超过一千一百万册。2003年，阿尔博姆六年磨一剑的小说《你在天堂里遇见的五个人》将“星期二神话”继续延伸，迄今已累计售出八百万册。 米奇·阿尔博姆目前与妻子简宁居住在美国密歇根州。
68,牛奶可乐经济学,https://book.douban.com/subject/3000997/,7.5,20143,美,罗伯特·弗兰克,中国人民大学出版社,The Economic Naturalist: In Search of Explanations for Everyday Enigmas,闾佳,2008-1,222,39.80,平装,湛庐文化· 商业智慧,9787300088549,一部“博物经济学”著作，它非学术大部头，而只是生活小智慧。其实经济学正生动地编织着生活的方方面面，人身边的大事小事都可以用经济学原理来一一破解，这就是博物经济学。 作者罗伯特·弗兰克教授是美国康奈尔大学管理学院的教授。他喜欢在自己的课堂上给学生布置“博物经济学作业”，让学生写小短文，提生活中的问题，并以经济学的视角做出回答。经过几年的积累，这些问题被收集成册，就成了此书的蓝本。在接受《商业周刊》采访时，弗兰克教授被问及，为什么对“博物经济学”情有独钟时，他回答道，“你只需掌握五六个基本的经济学概念，生活中的所有相关问题都会迎刃而解。就如同生物进化论，只要你理解了它，什么物种、组织、结构，都会变得简单起来。这也会使你对这门学科产生更浓厚的兴趣。” 在谈到这些博物经济学问题的答案时，弗兰克教授的观点显然不同于传统经济学课堂的要求。“请不要急于去书中找寻答案。这些生活中的问题不是公式和概念，它们并没有标准确切的答案，每个人都有可能给出更多更合理的解释。虽说，不是每一个人都是经济学家，但至少，我们可以更积极地去思考，并把思考用于生活。这样，我们每一个人，都可以成为一名博物经济学家。”,罗伯特·弗兰克，博物经济学家，康奈尔大学约翰逊管理学院经济学和管理学教授，《纽约时报》经济专栏特约评论员。弗兰克不是一位学术型经济学家。他主张经济学应该是一门根植于经验和观察的社会科学，而不是以数学为核心的硬科学。
69,NANA 12,https://book.douban.com/subject/1369777/,9.1,6626, ,矢澤愛,尖端, , ,2005-4-28, ,NTD120,32K, ,9780614376654,分開一段時間後， 與奈奈見面的機會終於來了。 就在夏天曾一度取消的煙火大會重新舉辦的那天， BLAST的成員在707號室等待這一刻的到來。 但是，奈奈的心卻產生了動搖……？,
70,上下五千年,https://book.douban.com/subject/1012561/,8.6,7719, ,林汉达 / 曹余章,少年儿童出版社, , ,1991-11-01,1261,43.00,精装, ,9787532412587,《上下五千年》是一套故事化的历史读物。 在这套书中，作者选择重要和著名的人物和事件，根据史籍材料，加以组织和剪裁，用通俗的现代语言写出来，不加铺叙和描写，基本上没有虚构。这样，在情节的生动性方面，不能不受到史料的限制；而对读者了解历史，提供的材料是比较可靠的，有根据的。,
71,爷爷变成了幽灵,https://book.douban.com/subject/2361768/,9.3,10605,丹麦,金·弗珀兹·艾克松 / 文,湖北美术出版社, ,彭懿,2007-12,25,23.00,平装,海豚绘本花园,9787539420899,《爷爷变成了幽灵》以平淡的语气表达浓浓的祖孙之情。书中朴实、淡彩的图画，不但感受不到死亡的可怕，反而从中找到了渲泻感情的出口。在感动之余，我们能感受到的是更多的对亲情的怀念与感悟。,金‧富兹‧阿肯森 (Kim Fupz Aakenson)，丹麦人，1958年生。除了为报章杂志画插画外，出版超过40本作品，包括漫画、童书、小说和短篇故事，作品屡得大奖，包括1990年丹麦文化部童书奖及1992年北欧最佳青少年小说奖。1996年毕业于电影学院后，近年成为丹麦最重要的电影编剧之一。 伊娃‧艾瑞克森（Eva Eriksson），瑞典人，1949年生于Halmstad。1979年起致力图文书创作，是瑞典最受喜爱的插画家之一，也是2004年安徒生绘本大奖的瑞典提名人。其作品多半以色铅笔作昼，画风幽默，人物表情相当细腻。国内可见的作品有「和钱宁共度的一天」，「爸爸带我看见宇宙」。
72,回家真好,https://book.douban.com/subject/1024701/,7.8,3750, ,欧阳应霁,生活·读书·新知三联书店, , ,2003-8-1,152,26.00,平装,Home书系,9787108018700,"“你可以走出房子，但你总要回家。” ――Witold Rybezynski,Home:A Short History of an Idea 一个家的装饰风格，不仅反映居住者的喜好与生活质感，也直接影响居住其中的日常心情。本书介绍的大陆、港、台三地精彩的家和家中精彩的人物，能够启发我们对家的想像。 家，不只是栖息的住所，一个舒适自在的家，能提供我们能量和灵感，让自我展现，并且是家人与爱人乐于安顿身心的据点。 作为一个长期研究家居设计的专家和造访者，欧阳应霁捕捉了这些家中令人赞叹的设计，发掘了家与舒适的关系和意义，也让我们体验到恋家、爱家的价值。 回家，是件幸福的事。",欧阳应霁：一个不甘心因此也不容易被标签定位的创作人。时而涂鸦漫画荒谬奇情一心造反，时而登堂入室访亲会友大做文章，或者驻守厨中舞刀弄叉饮饱食醉，或者离家出走天南地北浪荡终日。 自香港理工大学设计系获取荣誉学士及哲学硕士以来，长期对现代家居生活及建筑设计潮流观察研究，大量撰写相关评论推介文章，发表于大陆港台报章杂志。出版有生活写作系列《一日一日》、《寻常放荡》、《两个人住》、《回家真好》及《设计私生活》。文字写作以外同时热衷漫画创作，出版有《我的天》、《爱到死》、《小明》、《三七廿一》、《我的天使》等等漫画系列及专集。 始终迷恋文字和图像，愿意在两者的微妙关系中纠缠成长，矢志做个贪心的，快活的，认真的跨媒体导游。
73,童年 在人间 我的大学,https://book.douban.com/subject/1012489/,7.7,13179,苏联,马克西姆·高尔基,人民文学出版社, ,刘辽逸 / ,1997-11,816,35.00,精装,世界文学名著文库,9787020018420,,
74,成都，今夜请将我遗忘,https://book.douban.com/subject/1024854/,7.3,10066, ,慕容雪村,百花洲文艺出版社, , ,2003-08,248,17.50,平装, ,9787806475119,生活中我们有着那么多真挚的情感，都在岁月的磨砺中淡化为一种木然，人性的丑陋和竞争的残酷有时竟是那么地不择手段，不寒而栗是那良知的泯灭却无从发现，社会这个凶猛的野兽，张开血盆的大口，仿佛随时要把我们吞噬在那无稽的深渊……而我们却在那里讨论着哲学，道貌岸然地不屑一顾那些真实的所遇所得，因为我们都愿意浮在水面上生活，无法也很少愿意去理解那更深层的感觉。 《成都，今夜请将我遗忘》以成都为舞台，以几个大学生毕业后奋斗的心理历程和他们对待生活和爱情的态度，昭示了人性在当今社会的堕落，和我们整个社会的的沉沦走向，陈重（沉重）的报应，赵悦（造孽）的虚伪，李良（你娘）的无可奈何以及王大头（王八蛋）的腐败堕落……成都，真会变成让人窒息的都市吗？这一切的一切，又都是谁的罪过？你？我？他？还有我们的父辈？我们的教育？…… 小说里的这些字句在向我们诉说什么？ 生命不过是一场坟地里的盛宴，饮罢唱罢，死亡就微笑着翩翩飞临。当青春的容颜在镜中老去，还有谁会想起那些最初的温柔和疼痛？ 那是1995年的春天，樱花烂漫，柳丝飘扬，我和女生赵悦在礼堂后的小树林里紧紧拥抱，对生活充满信心。而七年之后，那套职业装早成了抹布，就象我们曾经热烈过的情感。 八年之后，我看着这张照片有些敬畏，我从来不信命运不拜神，但在那一刻我想，是谁改变了照片少年们的生活？是谁把他们分配在生死两岸？或者，我的裤裆里又在隐隐作痛，是谁让李良踢向我们的友情？ 那夜的乐声震耳欲聋，灯光明灭不定，在零点酒吧的二楼，一个人在哭泣，那是陈重，另外一个人哈哈大笑，那是他的情敌和朋友。从更远的角度看去，渐渐沉睡的成都象一座巨大的坟墓，偶尔有几星灯光，那是残存的生命的磷火，而那些哭着笑着的人，正慢慢走向死亡的穹顶，就象墓道里的蚂蚁。 1991年9月15日，那天没有战争，没有名人死去，那天有一些孩子钻出子宫，面向世界大声啼哭，没有人知道他们的一生将会怎样，但传说中，他们都是天上的精灵。 2001年成都的秋天跟往常没有任何分别，黄叶满地，风沙迷眼，每个夜晚都会有人死去，守灵的人围着尸体打麻将，脸上嬉笑颜开；婴儿在产房里出生，脐带剪断，从此注定了他们的一生。李良说你信吗，其实生命只不过是上帝跟我们开的一个玩笑。,慕容雪村 慕容雪村，男，1974年出生，A型血，双鱼座，单身，卖过假药，当过骗子，学过法律。 本书首先在新浪文化频道连载，很快被诸多媒体争相转载。并且引起意想不到的轰动效应，成为大众争议与讨论的焦点话题。而更为令我们惊讶　的是，在此后短短一周内竟然相继售出港台和海外版权。这肯定是近年来作为一部文学作品不可思议的奇迹。慕容，这位首次写作的新人，注定是我们生活中的一个异数！他的作品同样具有一种先天的�酷，他似乎喜欢割开自已的伤口，让人们看到最迷幻，却又绝对是最真实的世界！
75,人间失格,https://book.douban.com/subject/4011670/,8.3,220770, ,太宰治,吉林出版集团,人間失格,许时嘉,2009-9,168,16.00,平装,草月译谭,9787546302393,《人间失格》是日本著名小说家太宰治最具影响力的小说作品，同时也是糸色望（注：动漫《再见！绝望先生》的主角）老师日常生活必备的读物之一。另外在日本轻小说《文学少女》第一卷中被大量提及。《人间失格》（又名《丧失为人的资格》）发表于1948年，是一部自传体的小说，纤细的自传体中透露出极致的颓废，毁灭式的绝笔之作。太宰治巧妙地将自己的人生与思想，隐藏于主角叶藏的人生遭遇，藉由叶藏的独白，窥探太宰治的内心世界，一个“充满了可耻的一生”。在发表这部作品的同年，太宰治就自杀身亡。,太宰治（1909—1948），日本“无赖派”文学代表作家。1930年考入东京大学法国文学科，因参与左翼运动，反抗地主家庭，与艺妓恋爱等“堕落”行为被“分家除籍”。一生曾三次自杀，终于1948年6月13日深夜，在东京西郊与情人山崎富荣投河自尽。
76,正见,https://book.douban.com/subject/1963912/,8.8,17223,不丹,宗萨蒋扬钦哲仁波切,中国友谊出版公司,Almost Buddhist/近乎佛教徒,姚仁喜,2007-1,168,25.00,平装, ,9787505722453,在这本书中，宗萨蒋扬钦哲仁波切的以最简单的语言来说明佛教最核心的四法印见地，文字看似简单，却包含了深入浅出的层层奥义。下笔行云流水，诙谐幽默又字字珠玑。在轻快的字句后面，充满了引导无明众生脱离轮回的佛菩萨大悲大愿。 宗萨蒋扬钦哲仁波切是藏传佛教的老师，也是闻名影坛的导演。在书中，他以电影的虚拟实境，巧妙地比喻我们身处的幻相世界；而证悟的过程就彷佛脱去妄念所带来的层层蔽障，了解因缘的善变与无常；因而放下我执，迈向醒觉之路。 他爽洁而利落地破除常人对佛教徒的误解：佛教徒等于祥和与非暴力；其实，这并非佛法的核心。对于要成为一位佛教徒，你必须接受佛教的四法印见地：一切和合现象都是无常，一切情绪都是痛苦，一切事物无自性，以及证悟超越概念。宗萨蒋扬钦哲仁波切以实证的经验加以分析，体现四见地最精要的部分，对于修行者有甚大的帮助。有缘读此书的人，都能更清楚地见识到法教的神髓，了悟无常，解脱万千烦恼；原来，佛教徒不只是着僧袍、坐禅、戒荤食与禁欲；而是觉知这四种见地，化解对如幻世事的执着。,宗萨蒋扬钦哲仁波切，不论在佛教徒或非佛教徒的眼中，宗萨蒋扬钦哲仁波切都是一个响亮的名字。对佛教徒而言，宗萨蒋扬钦哲仁波切以其清新、幽默、高证量的说法方式，吸引了全世界众多信徒的追随，其爽洁而又带刚强之气的独特形象，为新一代的修行人树立了典范。对非佛教徒而言，他是全世界唯一的「喇嘛导演」。他曾随贝托鲁奇学习电影，并且协助拍摄「小活佛」；他所拍摄的第一部电影「高山上的世界杯」，曾经是票房黑马，因此取得拍摄「旅行者与魔术师」的资金，在金马影展掀起一阵旋风。宗萨蒋扬钦哲仁波切的电影蕴含惊人的能量及丰富的人文精神，犹如一股清流，在世界各大影展屡获佳评、获奖连连，更培养出一群追随的工作人员及影迷。同时身为佛教上师与电影导演，二者角色看似冲突，但仁波切以一句：「电影可以视为现代的唐卡（传统西藏佛教绘画）。」说明了他的理念，也充分表现了仁波切不为传统及名相所缚的风格。
77,我的抑郁症,https://book.douban.com/subject/1965977/,7.4,6356,美,伊丽莎白·斯瓦多,新星出版社, ,王安忆,2007-1,116,25.00,精装, ,9787802252097,《我的抑郁症》以独特个性的语言和极富感染力的素描，讲述了一个抑郁症患者如何与这种最常见的疾病作斗争的经历。全书真情流露，又不失幽默风趣，在美国出版后引起轰动，被誉为“一部让人摆脱抑郁的杰作”。,伊丽莎白·斯瓦多，美国著名作曲家、剧作家和导演。以实验音乐剧《逃亡者》闻名于纽约前卫戏剧的舞台。曾三次获得奥比奖，五次获得东尼奖和美国国家基金会艺术终生成就奖等。她在她所钟爱的行当里干得有声有色，但却为严重的抑郁症困扰了三十多年。
78,孩子你慢慢来,https://book.douban.com/subject/1420862/,8.9,10127, ,龙应台,文汇出版社, , ,2005-8,168,22.00,平装,龙应台作品系列,9787806767238,“谁能告诉我做女人和做个人怎么平衡？我爱极了做母亲，只要把孩子的头放在我胸口，就能使我觉得幸福。可是使我觉得幸福。可是我也是个需要极大的内在空间的个人……女性主义者，如果你不曾体验过生养的喜悦和痛苦，你究竟能告诉我些什么呢？” 作为华人世界最有影响的一支笔，龙应台的文章有万丈豪气，然而《孩子你慢慢来》却令人惊叹，她的文字也可以有万丈深情。这本书里的龙应台是一个母亲，与生命的本质和起点素面相对，做最深刻的思索，最不思索的热爱。它不是传统的母职的歌颂，是对生命的实景写生，只有真正懂得爱的作家才写得出的生活散文。,龙应台，1952年出生于高雄县大寮乡，1974年毕业于台南成功大学外文系，后获美国堪萨斯州立大学英文博士学位，曾任教于美国、台湾、德国的多所大学，曾任台北市文化局局长，现任教于香港大学。
79,野蛮生长,https://book.douban.com/subject/2348372/,8.3,10291, ,冯仑,中信出版社, , ,2007-12,282,39.00,平装, ,9787508610344,“地产界的思想家”冯仑纵横生意江湖20年来，第一次系统梳理出书。 三十年来中国民营企业从前公司时代发展到公司时代，21世纪后又进入创富时代，冯仑是一个亲历者，他所创办的万通公司也伴随着其他民营企业经历了从无到有、从小到大的过程。也因此，冯仑对民营企业的所谓“原罪”、合伙人制度、管理逻辑以及生死存亡等都有着自己独到的见解和思考。民营企业家中，有成功者也有失败者，王石为什么成功？牟其中为什么失败？冯仑通过近距离观察给出了颇具特色的企业家素描。此外，关于幸福、关于金钱、关于伟大、关于女人……冯仑均用他鲜活麻辣的语言进行了解读，书中精辟的语言展现了典型的冯式风格：不麻辣、不深刻、不性情，就不是冯仑。,冯仑，1959年生于陕西西安。1982年毕业于西北大学，获经济学学士学位。1984年毕业于中央党校，获法学硕士学位。1984年至1990期间先后于中央党校、中宣部、国家体改委任职。1991年创建万通。现任万通集团董事局主席，北京万通实业股份有限公司董事长，中国民生银行董事。
80,约翰·克利斯朵夫,https://book.douban.com/subject/1186392/,8.8,11274, ,（法）罗曼·罗兰,人民文学出版社,Jean-Christophe,傅雷,1957-1-1,1574,74.00,精装,世界文学名著文库,9787020025855,本书写的是关于一个音乐天才与自身、与艺术以及与社会之间的斗争，追溯了一个德国音乐家在许多艺术斗争中演变的历程。主人公约翰·克利斯朵夫是一个充满矛盾和不协调的性格，一位满怀生命热情却又遭到敌对世界误解的极其诚恳的艺术家。爱德蒙·高斯称此书为20世纪的最高贵的小说作品。 整个作品分为四册，相当于交响乐的四个乐章： 第一册包括克利斯朵夫少年时代的生活（黎明，清晨，少年），描写他的感宫与感情的觉醒，在家庭与故乡那个小天地中的生活，——直到经过一个考验为止，在那个考验中他受了重大的创伤，可是对自己的使命突然得到了启示，知道英勇的受难与战斗便是他的命运。 第二册（反抗，节场）所写的，是克利斯朵夫像年轻的齐格弗里德”一样，天真，专横，过激，横冲直撞的去征讨当时的社会的与艺术的谎言，挥舞着唐·吉诃德式的长矛，去攻击骡大，小吏，磨坊的风轮和德法两国的节场。这些都可以归在反抗这个总题目之下。 第三册（安多纳德，户内，女朋友们）和上一册的热情与憎恨成为对比，是一片温和恬静的气氛，咏叹友谊与纯洁的爱情的悲歌。 第四册（燃烧的荆棘，复旦）写的是生命中途的大难关，是“怀疑”与破坏性极强的“情欲”的狂飙，是内心的疾风暴雨，差不多一切都要被摧毁了，但结果仍趋于清明高远之境，透出另一世界的黎明的曙光。,罗曼·罗兰（1868—1944）生于一八六六年，二十岁时进入巴黎高等师范学校。从这著名的最高学府毕业后，又进一步深造，完成了博士论文，还当过中学教师，终于得以进入高等师范学校与巴黎大学讲授艺术史。这一段学术道路尽管相当漫长，走下来颇为不易，但他却很早就同时开始了文学创作。凭介《约翰·克利斯朵夫》一书获1915年诺贝尔文学奖。
81,"I""s",https://book.douban.com/subject/1764915/,8.4,6893, ,桂正和,VIZ Media LLC, , ,2005-3-16,181,7.99美,平装, ,9781591169529,桂正和连载近3年，实力大勇之作《I’s》，终于画到终结。《I’s》口碑虽不及高峰作《电影少女》，但女主角苇月伊织的出「色」程度，简直比过去更「夸」前了一大步。究竟桂正和的漫画是否只有独孤「咸」一味？抑或只是用「色」，去包装他的深「情」一面呢？ 《I’s》中，没有科幻世界，只讲校园爱情。只是个关于一男三女的爱情故事，四人的日文名字都以I字起头，漫画亦因此而命名。内容离不开暗恋明恋之间的忐忑心情、还有少不免的误会重重。男主角濑户一贵性格拖拖拉拉，偏偏又可以周旋于三个美少女之间。 第一人称的心理描绘，将一贵的内心微妙之处刻画地淋漓尽致，其他人物的内心通过动作和表情来表达。近乎完美的画面更是让漫画迷爱不释手。,桂正和连载近3年，实力大勇之作《I’s》，终于画到终结。《I’s》口碑虽不及高峰作《电影少女》，但女主角苇月伊织的出「色」程度，简直比过去更「夸」前了一大步。究竟桂正和的漫画是否只有独孤「咸」一味？抑或只是用「色」，去包装他的深「情」一面呢？ 《I’s》中，没有科幻世界，只讲校园爱情。只是个关于一男三女的爱情故事，四人的日文名字都以I字起头，漫画亦因此而命名。内容离不开暗恋明恋之间的忐忑心情、还有少不免的误会重重。男主角濑户一贵性格拖拖拉拉，偏偏又可以周旋于三个美少女之间。 第一人称的心理描绘，将一贵的内心微妙之处刻画地淋漓尽致，其他人物的内心通过动作和表情来表达。近乎完美的画面更是让漫画迷爱不释手。
82,圣女的救济,https://book.douban.com/subject/3713327/,7.7,38540,日本,东野圭吾,当代世界出版社, ,袁斌,2009-5,399,30.00,精装, ,9787509005125,丈夫在家里遭毒杀，身为嫌疑犯的妻子却有着铜墙铁壁般的不在场证明。究竟是如何下毒的？被称之为神探伽利略的汤川教授再度挑战高难度的不可能犯罪，去证明在那惟有女性特有的不合逻辑思考下设定的骇人诡计，而答案竟是“虚数解”—— 从理论上而言可行，但从现实上而言却是决不可能的。贤惠温柔的妻子，为了挽回丈夫的爱，做出了“完全不可能”的事情…… 《圣女的救济》是继《嫌疑犯X的献身》后伽利略系列长篇的第二部。,"东野圭吾（1958- ），1958年2月4日生于大阪府大阪市生野区，日本著名作家。 大学毕业后成为日本电装株式会社的技术人员。一边工作，一边创作推理小说。 1985年以校园青春推理小说《放学后》（放課後）获第31届江户川乱步奖正式出道。以27岁的年龄获得大奖，令其创作信心大增，遂毅然辞职奔赴东京，开始了自己的职业作家的道路。 1998年以《秘密》获第52届日本推理作家协会奖（长篇部门），并改编成同名电影，由广末凉子和小林薰主演。 1999年推出时序跨越十九年，细腻描写主角与周遭人物的犯罪小说《白夜行》之后，风格越见圆熟，作品质地进入了全新的境界。 2006年以《嫌疑犯X的献身》横扫日本推理小说三大排行榜——“这本推理小说了不起！”、“周刊文春推理小说BEST10”、""本格推理小说 BEST10”，并同时拿下第6届本格推理小说大奖（小说部门）和代表日本通俗小说最高荣誉的直木奖（第134届），赢得了无上荣誉。 在此之前，曾以《秘密》、《白夜行》、描写不见容于社会的恋情的《单恋》、描写受刑人与家属和受害人家属关系的《信》（手紙）、《幻夜》（《白夜行》的姊妹篇）五度入围直木奖候补作。其他重要作品还有《超·杀人事件》、《红色手指》等。"
83,鲤·嫉妒,https://book.douban.com/subject/3246230/,7.6,8180, ,张悦然,江苏文艺出版社, , ,2008-9,205,25.00,平装,鲤,9787539929750,《鲤·嫉妒》是继《鲤·孤独》之后，《鲤》系列主题书的第二本。 这是一本探讨人性深处中“嫉妒”情绪的图书，主编张悦然的小说《怪阿姨》讲述了一个永远无法感受到嫉妒情绪的奇怪女人，试图感到嫉妒，体会到人间感情的故事，故事延续了张悦然的一贯风格，诡异而妖艳。德国年轻作家尤迪·海尔曼的小说《露特》、殳俏的《厚煎鸡蛋卷》两个小说分别通过轻描淡写的生活场景，展现了内心深受嫉妒折磨之沉重；周嘉宁的《密斯特保罗》传神地刻画了一个落魄、邋遢的生活失败者，描写了他与主人公之间的惺惺相惜，以及由此擦出的一种微妙又稍纵即逝的嫉妒之感；葛亮的《龙舟》，用一个惊悚的鬼故事，捉住了嫉妒这只顽固而邪恶的心魔。《鲤·嫉妒》的小说部分几乎将人性中嫉妒的各个层面都进行了深入的剖析。 书的内容还包括帕慕克、苏童、棉棉、彭浩翔、王小慧等人直面自己内心中的嫉妒一面，读者能从这些坦率的自我招供中洞悉人心。 在这一系列对“嫉妒”的探讨和追问中，深入80后一代那迷乱纷扰的内心，80后一代的嫉妒，到底是什么样子的，来自何处，又去往何方？,张悦然，山东济南人。毕业于新加坡国立大学计算机系。从14岁开始发表文学作品，先后在《收获》、《人民文学》、《芙蓉》、《花城》、《小说界》、《上海文学》等重要文学期刊发表作品。2001年获第三届“新概念作文大赛”一等奖，2003年在新加坡获得第五屆“新加坡大专文学奖”第二名，同年获得《上海文学》“文学新人大奖赛”二等奖。2004年获第三届“华语传媒大奖”最具潜力新人奖。2005年获得春天文学奖。长篇小说《誓鸟》被评选为“2006年中国小说排行榜”最佳长篇小说。 已出版作品有：短篇小说集《葵花走失在1890》、《十爱》。长篇小说《樱桃之远》、《水仙已乘鲤鱼去》、《誓鸟》，图文小说集《红鞋》等。是中国最具影响力的青年作家之一。
