,书名,豆瓣链接,评分,评分人数,作者国籍,作者,出版社,原作名,译者,出版日期,页数,价格,装帧,丛书,ISBN,内容简介,作者简介
10,带着鲑鱼去旅行,https://book.douban.com/subject/1017839/,7.7,2952, ,安伯托・艾柯 / 殳俏,广西师范大学出版社, ,马淑艳 / 殳俏,2004-09,272,18.00,平装, ,9787563349197,本书是艾柯的一些专栏文章的集成册子，通过作者对于生活中的戏谑、挑衅、怪诞、极智，艾柯对我们从未想过的问题予以解答，又对我们已视为常识的问题之答案进行质疑。《带着鲑鱼去旅行》以艾柯一贯的横溢才华，游走于无用、有趣和出人意料之间。本书并非所有篇目都是仿讽之作，其中也有说教意图的文章。,安伯托·艾柯（Umberto Eco)是一位享誉世界的哲学家、符号学家、历史学家、文学批评家和小说家。艾柯极为博学多才，他的作品有140多种，横跨多个领域，并在这些领域中都有经典性的建树。艾柯还是位积极的公共知识分子，他为多家报纸撰写专栏，透过日常小事进行社会批评。他在欧洲已成为知识和教养的象征，许多家庭都会收藏他的作品，无论读懂或读不懂。在我国，艾柯也逐步产生越来越大的影响。
11,狼图腾（简装本）,https://book.douban.com/subject/1062134/,8.1,4488, ,姜戌,长江文艺出版社, , ,2004-7-1,478,18.00,平装, ,9787535425072,本书由几十个有机连贯的“狼故事”一气呵成，情节紧张激烈而又新奇神秘。读者可从书中每一篇章、每个细节中攫取强烈的阅读快感，令人欲罢不能。那些精灵一般的蒙古草原狼随时从书中呼啸而出：狼的每一次侦察、布阵、伏击、奇袭的高超战术;狼对气象、地形的巧妙利用；狼的视死如归和不屈不挠；狼族中的友爱亲情；狼与草原万物的关系；倔强可爱的小狼在失去自由后艰难的成长过程――无不使我们联想到人类，进而思考人类历史中那些迄今县置未解的一个个疑问：当年区区十几万蒙古骑兵为什么能够横扫欧亚大陆？中华民族今日辽阔疆土由来的深层原因？历史上究竟是华夏文明征服了游牧民族，还是游牧民族一次次为汉民族输血才使中华文明得以延续？为什么中国马背上的民族，从古至今不崇拜马图腾而信奉狼图腾？中华文明从未中断的原因，是否在于中国还存在着一个从未中断的狼图腾文化？于是，我们不能不追思遥想，不能不面对我们曾经辉煌也曾经破碎的山河和历史发出叩问：我们口口声声自诩是炎黄子孙，可知“龙图腾”极有可能是从游牧民族的“狼图腾”演变而来？华厦民族的“龙图腾崇拜”，是否将从此揭秘？我们究竟是龙的传人还是狼的传人？,姜戎，生于1946年，北京人。北京某大学研究人员。主业为政治经济学，偏重政治学方面。 作者1967年自愿赴内蒙古额仑草原插队。1978年返城。1979年考入社科院研究生院。 其作品《狼图腾》1971年起腹稿于内蒙古锡盟东乌珠穆沁草原。1997年初稿于北京。2003年岁末定稿于北京。2004年4月出版。
12,阳光下的罪恶,https://book.douban.com/subject/1805514/,8.2,14254,英,阿加莎·克里斯蒂,人民文学出版社,Evil Under The Sun,刘月荣 / 李玉杰,2006-5,250,18.00,平装,阿加莎·克里斯蒂侦探推理系列,9787020056354,喜爱日光浴的阿琳娜·斯图尔特美丽的棕色身体脸朝下横陈在海滩上，但是这一次没有阳光——她被人勒死了。阿琳娜一出现，赫尔克里·波洛就在海滩的空气中嗅到了情欲的气息。但是，这个显而易见的“激情犯罪”中，也许包含着更多的邪恶和阴谋？赫尔克里·波洛探长该如何侦破这一悬案？,阿加莎·克里斯蒂被誉为举世公认的侦探推理小说女王。她的著作英文版销售量逾10亿册，而且还被译成百余种文字，销售量亦逾10亿册。她一生创作了80部侦探小说和短篇故事集，19部剧本，以及6部以玛丽·维斯特麦考特的笔名出版的小说。著作数量之丰仅次于莎士比亚。 阿加莎·克里斯蒂的第一部小说《斯泰尔斯庄园奇案》写于第一次世界大战末，战时她担任志愿救护队员。在这部小说中她塑造了一个可爱的小个子比利时侦探赫尔克里·波格，成为继福尔摩斯之后侦探小说中最受读者欢迎的侦探形象。1926年，阿加莎·克里斯蒂写出了自己的成名作《罗杰疑案》（又译作《罗杰·艾克罗伊德谋杀案》）。1952年她最著名的剧本《捕鼠器》被搬上舞台，此后连续上演，时间之长久，创下了世界戏剧史上空前的纪录。 1971年，阿加莎·克里斯蒂得英国女王册封的女爵士封号。1975年，英格丽·褒曼凭借根据阿加莎同名小说《东方快车谋杀案》改编的影片获得了第三座奥斯卡奖杯。阿加莎数以亿计的仰慕者中不乏显赫的人物，其中包括女王伊丽莎白二世和法国总统戴高乐。 1976年，她以85岁高龄永别了热爱她的人们。
13,笑傲江湖,https://book.douban.com/subject/1337303/,9.0,4831, ,金庸,明河社, , ,1980,1692,HK$160,Paperback,金庸作品集（明河社）,9789627461289,,金庸本名查良镛，浙江海宁人，1924年生。上海东吴法学院毕业，知名学者、文学家、社会活动家，也是华人世界有成就的老报人。于一1959年在香港亲手创办明报机构，出版报纸、杂志和图书，一九九三年退休。先后创作了十五部长篇及短篇小说，广受当代读者欢迎，至今已蔚为全球华人的共同语言，堪称中国武侠文学的经典之作，其中若干部小说已译成英文、日文、法文、泰文、越文、马来文及朝鲜文等在海外出版发行。曾获颂众多荣衔，包括2000年获香港特别行政区颁授最高荣誉大紫荆勋章，先后获香港大学、香港理工大学、香港公开大学、加拿大英属哥伦比亚大学和日本创价大学授以博士学位，并获得香港大学、加拿大英属哥伦比亚大学、北京大学、浙江大学、苏州大学、南开大学、台北清华大学聘任为名誉教授，以及英国牛津大学圣安东尼学院、慕莲学院，英国剑桥大学鲁宾森学院及李约瑟研究院，澳洲墨尔本大学和新加坡东...(展开全部)
14,活不明白,https://book.douban.com/subject/1083375/,7.2,5763, ,孙睿,云南人民出版社, ,无,2004-8-1,288,19.80,平装(无盘), ,9787222041561,四个性格迥异的青年人的工作和爱情为主线，描绘了大学毕业生初涉社会的艰辛、理想和现实的巨大落差、独立思考的精神面对世俗社会时的愤怒、对美好爱情的无限向往却无法把握。他们无所事事，喝酒、泡妞、浪迹社会、渴望工作，却不愿屈服于工作的刻板、教条；他们对未来不断抱以幻想，却在残酷的现实社会面前被撞得头破血流；他们热爱生活，拷问明天在哪里，然而却找不到答案所在；他们是迷茫的一代。主人公倪蒙在频繁更换工作中对未,
15,窗灯,https://book.douban.com/subject/3678694/,7.4,11072,日,青山七惠,上海译文出版社, ,竺家荣,2009-6,130,19.00,精装,青山七惠作品,9787532747719,这本书是两个短篇的合集，其中《窗灯》是青山七惠的小说处女作，这部作品一举摘得有“芥川奖摇篮”之称的第42届日本文艺奖。它通过描写一个辍学后在一家咖啡馆打工的女大学生从窥视对面一名男子房间，进而夜夜上街窥视普通人的生活，细腻地刻画了一个无法处理好现实生活的年轻女性的心理世界：“说到底，我最想要看到的，或许并不是人们平平淡淡的日常生活，而是潜藏在淡漠表情下的矛盾、欲望、因悲伤而扭曲变形的丑陋面孔吧。”这位《窗灯》的女主人公绿藻，和《一个人的好天气》中的知寿处在同一条平行线上，仍旧是一个在现实社会中无法很好地处理感情的女子，青山借作品提出两个疑问：她身边所没有的东西窗外是否就有？她在窗外能找到什么？然而，绿藻最终并没有找到任何结论性的东西，她迷失在不黑不白的灰色地带…… 《村崎太太的巴黎》也是一个精巧的纯文学短篇。描写的是写字楼里的一名保洁员大婶，她心里难受的时候，想一想巴黎的街道，如埃菲尔铁塔啦，从埃菲尔铁塔上看见的凯旋门啦，等等，她想，“距离咱们那么老远有那么美丽的地方，咱再怎么难过，那些地方也永远是美丽的，今天也一样”，同时顺便把自己想象成是一个出生在巴黎的法国人。,青山七惠（1983- ），日本新锐小说家，生于埼玉县熊谷市，筑波大学毕业。2005年，凭借小说处女作《窗灯》获第42届日本文艺奖，在文学界崭露头角。2007年，以《一个人的好天气》荣膺第136届芥川龙之介奖。
16,1988：我想和这个世界谈谈,https://book.douban.com/subject/5292912/,8.0,16199, ,韩寒,国际文化出版公司, , ,2010-9,215,988.00,平装, ,9787512501089,作品以一部旅行车为载体，通过在路上的见闻、过去的回忆、扑朔迷离的人物关系等各种现实场景，以韩寒本人对路上所见、所闻引发自己的观点。这场真正的旅途在精神层面，如果说似乎逾越了部分法律和道德的界限，但出发点也仅仅是希望在另一侧找到信仰。韩寒是“叛逆的”，他“试图用能给世界一些新意的眼光来看世界。试图寻找令人信服的价值”。,韩寒：赛车手、作家、青年意见领袖。
17,送你一匹馬,https://book.douban.com/subject/1382833/,8.3,3324, ,三毛,皇冠出版社, , ,1983,231,HK$45, ,三毛全集,9789573306740,一生愛馬癡狂，對於我，馬代表著許多深遠的意義和境界，而牠又是不易擁有的。馬的形體，交織著雄壯、神秘又同時清朗的生命之極美。而且，牠的出現事有背景做襯的。每想起任何一匹馬，一匹飛躍的馬，那份激越的狂喜，是沒有另一種情懷可以取代的。並不執著於擁有一匹摸的著的駿馬，那樣也只有一匹了，這個不夠。有了真馬，落了實像，不自由，反而悵然若失。其實，馬也好，荒原也好，雨季的少年、夢裡的落花、母親的背影、萬水千山的長路，都是好的，沒有一樣不合自然，沒有一樣不能接受，虛實之間，莊周蝴蝶。常常，不想再握筆了，很多次，真正不想再寫了。可是，生命跟人惡作劇，它騙著人化進故事裡去活，它用種種的情節引誘著人熱烈的投入，人，先被故事捉進去了，然後，那個守麥田的稻草人，就上當又上當的講了又講。那個稻草人，不是唐吉柯德，它卻偏偏愛騎馬。這種打扮的夢幻騎士，看見他那副樣子上路，誰都要笑死的。很想大大方方的送給世界上每一個人一匹馬，當然，是養在心裡、夢裡、幻想裡的那種馬。我有許多匹好馬，是一個高原牧場的主人。至於自己，那匹只屬於我的愛馬，一生都在的。常常，騎著牠，在無人的海邊奔馳，馬的毛色，即使在無星無月的夜裡，也能發出一種沉潛又凝鍊的閃光，是一匹神駒。我有一匹黑馬，牠的名字，叫做－－源。,台灣的著名作家──三毛 1943年3月26日出生於重慶，浙江省定海縣人。本名為陳懋平，1946年改名陳平。 筆名『三毛』更不知出自何處，只在她的《鬧學記》一篇序文中提及『三毛』二字暗藏一個《易經》的卦象，至於這卦象究竟隱藏何種玄機，序文中並沒有進一步的交代。 三毛的母親繆進蘭曾在〈我的女兒，大家的三毛〉這篇文章中，提及四個兄弟姊妹裡，次女三毛的性格最為特行卓立、不依常規，以及不能忍受虛假，因此父母要在她身邊看守著每一腳步是否踏穩。 另外，有讀者認為『流浪』才是三毛真正的名字，無論是她的遺作、她的遊歷和她心靈情感的轉折，始終透著一點點浪跡天涯的意味。 1973年7月，三毛與荷西在沙漠小鎮阿尤恩結婚。與荷西一道生活的歲月，三毛的文章充滿歡笑、喜樂，讀者閱讀他的小說，彷彿感受著她愉悅的婚姻生活，即使面對大風沙的侵襲，她仍顯得積極與樂觀。然而自荷西離開人世後，三毛的文章也頓時『黑暗』了起來，其文字不再有笑容，代替的只是無盡的悲傷。 1990年，三毛創作的電影劇本《滾滾紅塵》榮獲金馬獎八項大獎。其生平重要著作有《撒哈拉的故事》、《雨季不再來》、《哭泣的駱駝》、《我的寶貝》、《鬧學記》……等散文小說集，譯有《娃娃看天下》、《蘭嶼之歌》，以及創作電影劇本《滾滾紅塵》、《親愛的三毛》、《我的快樂天堂》、《高原的百合花》。 然而令人惋惜的是，1991年1月4日凌晨，三毛在醫院自縊身亡，享年四十八歲。
18,十日谈,https://book.douban.com/subject/1279212/,7.4,9316, ,薄迦丘,译林出版社,The Decameron,钱鸿嘉 / 泰和庠,1994-7,684,19.50,平装, ,9787805673257,１３４８年，意大利一城市瘟疫流行，１０名青年男女在乡村一所别墅里避难。他们终日游玩，欢宴，每人每天讲一个故事，１０天讲了１００个故事。这些故事批判天主教会，嘲讽教会的黑暗和罪恶；赞美爱情是才智和高尚情操的源泉，谴责禁欲主义；无情暴露和鞭挞封建贵族的堕落和腐败，体现了人文主义思想 本书是从意大利文直接翻译的全译本，保留了原著古朴、精练、生动的语言风格。,
19,第二性,https://book.douban.com/subject/1004322/,8.7,9177,法,西蒙娜·德·波伏娃,中国书籍出版社,Le deuxième sexe,陶铁柱,2004-4-1,844,49.8,平装, ,9787506806985,西蒙娜・德・波伏娃（1908―1986）―享誉世界的法国著名作家，当代最负盛名的女权主义者。存在主义的鼻祖让-保尔・萨特的终身伴侣，她的存在主义的女权理论，对西方的思想和习俗产生了巨大的影响。 西蒙娜・德・波伏娃一生写了许多作品，《第二性》是她获得世界性成功的一部巨著，是“有史以来讨论妇女的最健全、最理智、最充智慧的一本书”，被誉为女的“圣经”。成为西方妇女的必读之书。 法国前总统密特朗称她为“法国和全世界的最杰出作家”；法国现任总统希拉克则在一次演讲中说：“她介入文学，代表了某种思想运动，在一个时期标志着我们社会的特点，她的无可置颖的才华，使她成为一个在法国文学史上最有地位的作家。” 女人，为我们熟知而又陌生，自从地球有人类以来，她就成为永恒的主题，备受人们的赞誉、诅咒和诋毁。 伟大的女人和伟大的男人一样崇高、神圣；险恶的女人和狠毒的男人一样凶残、卑鄙。 第二性―人类求索中的女性哲学。向所有读者，无论是男性，还是女性，揭示了当代妇女面临的问题；生命的自由、堕胎、卖淫和两性的平等。 当代妇女问题探寻 历史与永恒的品味 译者前言 《第二性》的作者西蒙娜・德・波伏娃（Simonede Beauvior.1908-1986）是当代法国最杰出的存在主义的女权作家，也是学识渊博的女学问家。 她是存在主义哲学的创始人之一萨特的终身伴侣，他们虽然共同生活了50年，却没有结婚，因为“我们认为，按照我们的信念行事，认可这种非正式的婚姻状态，是合乎道德的”（引自《波伏娃自传》，第二卷）。 1943年，波伏娃的长篇小说《女宾》问世，从此，她一越而成为作家。 1945年，她以反法西斯为主题的小说《他人的血》出版，在法国引起强烈反响，她的作家才华得到公认，在短短的两年中，这部小说就再版了32次。 战后，她把主要精力放在妇女研究方面，1946－1949年，全力以赴地投入了《第二性》的创作，1949年，《第二性》在法国出版，立即轰动一时，被誉为“有史以来的讨论女人的最健全、最理智、最有智慧的一本书”，甚至被尊为西方妇女的“圣经”，从而成为西方女权主义的理论经典。 1952年，该书被译成英文，在美国一版再版，成为当时美国的最为畅销的书籍之一。此后，该书被许多国家出版，成为各国妇女研究者的必读之书。 1986年，我国湖南文艺出版社在国内第一次出版了《第二性》的第二卷，书名为《第二性－女人》。 由于这个版本是根据台湾译本印制的，书中除有些术语和内地不尽相同外（如把“无产者”译成“普罗大众”），有些哲学性的论述被删节，也有的地方被望文生义，给读者造成明显的误解。 后来不久，友谊出版公司也出了一个译本，名为《女人是什么》，这个译本的译文要比台湾译本准确和流畅多了，只可惜它也只译了《第二性》的第二卷。 由于上述原因，国内目前还没有出版过《第二性》的全译本，虽然近十几年来我国妇女研究画业在逢勃发展，广大女人工作者、妇女理论研究者以及许多关心妇女问题的人，都希望能及早看到《第二性》的全译本。 本书分上下两卷，第一卷主要是从女性群体的角度去讨论女人问题，是全书的理论框架。 作者首先从生物学的角度探讨了雌雄两性的性生活，从最简单的单细胞动物一直到复杂的哺乳动物，详细论述了单性生殖和有性生殖的种种表现，揭示了动物界当中出现的雌雄分体、雌雄同体、雌雄间体和雌雄嵌体的有趣现象，认为单性生殖和有性生殖具有同等重要的作用、驳斥了将女性等同于子宫或卵巢的观点。 接着，作者介绍了精神分析学的妇女观，认为弗洛伊德的所谓的“恋父情结”，是根据他依照男性模式得出的“恋母情结”炮制出来的，实际上女性是否存在“恋父情结”，大可质疑；从而批判了弗洛伊德的以男性为中心的、把女性的生理、心理和处境归结为“性”的“性一元论”。 作者也论述了马克思主义的妇女观，认为马克思主义有关妇女的论述，对妇女理论的发展作出了重大的贡献，尤其是私有制或世袭财产的私有制的出现，是妇女受压迫的一个根本性根源的观点，对研究妇女的历史和现状更是起到了奠基性的作用。作者认为，从经济角度研究妇女，是历史的一大进步，社会主义制度终将消灭男女不平等的现象，但“经济一元论”也是有其局限性的。 作者还用大量篇幅论述了从原始社会到社会主义社会（苏联社会），妇女的处境、权利与地位的变化，揭示了许多鲜为人知的历史事实。 作者接着讨论了东西方神话中的妇女权利与地位，指出了对处女的崇拜只是在私有制出现以后，男性为了保证世袭财产能够在父系范围内继承，才确立的一种制度，而妇女因此才成为生产继承人的工具的这一重要的历史事实。作者指出，与此相反，在私有制出现以前，即在远古时代，人们恰恰认为处女是“邪恶的”、“不吉利的”，并把处女交给过路人或神殿的僧侣。交给前者是因为，过路人对处女的“魔力”可能满不在乎，交给后者是因为，僧侣具有神圣的力量，可以战胜处女的“魔力”。 作者还以司汤达和D・H・劳伦斯等五位作家为例，讨论了西方文学对妇女的态度。,西蒙娜・德・波伏娃（1908-1986）――享誉世界的法国著名作家，当代最负盛名的女权主义者。存在主义的鼻祖让-保尔・萨特的终身伴侣，她的存在主义的女权理论，对西方的思想和习俗产生了巨大的影响。  西蒙娜・德・波伏娃一生写了许多作品，《第二性》是她获得世界性成功的一部巨著，是“有史以来讨论妇女的最健全、最理智、最充满智慧的一本书”，被誉为女人的“圣经”。成为西方妇女的必读之书。  法国前总统密特朗称她为“法国和全世界的最杰出作家”；法国现任总统希拉克则在一次演讲中说：“她介入文学，代表了某种思想运动，在一个时期标志着我们社会的特点，她的无可置疑的才华，使她成为一个在法国文学史上最有地位的作家。”
20,论摄影,https://book.douban.com/subject/1020128/,8.5,1799,美国,苏珊·桑塔格,湖南美术出版社, ,艾红华,2005-01,234,16.00,平装,实验艺术丛书,9787535612793,在《论摄影》一书里，苏珊.桑塔透过朦胧的生活影象再现了她对艺术的真知灼见。苏珊・桑塔格提供了足够的思索实物，以满足最为智性的需求。“苏珊・桑塔格提供了足够的思索实物，以满足最为智性的需求。她论及许多涉及摄影与良 知、知识与艺术的关系的总是――其中有些令人鼓舞，有些甚至令人震动。”（《时代周 刊》） 本书开宗明义：“摄影术肇始于1839年，从那以后，几乎所有事物都为摄影所记录，至少看来如此。正是这永不餍足的摄影镜头将我们从柏拉图的洞穴困境中解放出来。摄影在教给我们新的视觉模式的同时，也在改变和扩大我们既有的观念，告诉我们什么东西值得看，什么东西允许看。摄影是一套看的语法，更是一套看的伦理。摄影业最为深远的影响在于它将一种认识加诸我们，即人们可以把整个世界当作一系列相片，纳入脑中。”而“摄影=一把无声的枪”，“收集照片就是收集世界……”，“世上万物终结于照片”，……，通过拍摄下来的当今普罗大众日常生活影像的存在的确证，苏珊・桑塔格在本书中探讨了范围广泛的问题，既涉及美学，又涉及道德。 “这是在过去140年中，就摄影影像对我们观看世界以及观看我们自己的方式这一深刻改变 所作的才华横溢的分析。” ――《华盛顿邮报》 “未来，就各种大众媒介中指明对社会作用的探讨，必须以桑塔格的《论摄影》为关键著作 而加以引证。这些文章使我们一窥如此的情景和我们的文化，我们的经济系统依赖于照相机 的使用，以致于摄影影像不绝于缕地插入到经验与现实之中。” ――约翰・贝尔格，《新社会》,1988年，在《芝加哥论坛》的一次访问中，苏珊・桑塔格的我和儿子戴维・里埃夫― ― 本身也是作家――为他的母亲勾勒了一种惊人的形象：“她能够在同一个晚上去都市歌剧院 ，接着在里兹大饭店吃完夜宵之后，于凌晨两点到一个夜总会去听一帮新纳粹分子的无聊话 ，第二天上午再起来会见一些克里米亚的异端分子。这是一个好奇心永不满足，对世界的兴 趣永无穷尽的女人。”自从1966年在美国出版了书名为《反对释义》的一些影响巨大的评论 之后，苏珊・桑塔格就成了纽约知识界的一位大明星。桑塔格把关于艺术批评的传统观念抛 在一边，形成了她特有的一种审美感，并且使形式优先于内容。人们同时看到她处于美国左 翼的、包括女权主义在内的一切斗争的前列。 苏珊・桑塔格于1933年1年16日生于纽约， 她和姐姐在那里生活数年，远离住在中国 做皮货生意的父母。她六岁时父亲死于结核病。她的母亲回到美国，和孩子们住在亚利桑那 州，再婚后定居于洛杉矶郊区。苏珊・桑塔格在接受采访时几乎不谈与她父母的关系，但是 在一篇短篇小说里，叙述者非常激动地谈起了父亲的不在：“每当电影里出现父亲伤心地久 别之后又回到家里拥抱他的孩子或孩子们的场面时，我还是忍不住流泪。”她在青少年时代 就显示出一种罕见的精神上的好奇心。她讲到她常在好莱坞大街和葡萄树街的拐角上的一个 报亭里买《党派评论》，而且大量阅读，她说“什么都读”。十五岁时她获得“中学毕业文 凭”，立即进入伯克利大学。第二年在芝加哥大学注册，遇见了杰出的社会学家和历史学家 菲力普・里埃夫，并在1950年嫁给了他（和他生了儿子戴维，又过了数年后离婚）。 1951年获得哲学业士学位以后，苏珊・桑塔格定居于坎布里奇的哈佛大学，在担任助教的同 时继续她的学业。在牛津和巴黎小住之后，苏珊・桑塔格重返纽约，在新保守主义的《评论》杂志社里撰写社论。不过数学对她更有吸引力。她后来在哥伦比亚大学呆了四年，在这个时期她主要写了第 一部小说（《恩人》），这是一部实验性的作品，受到了批评界的相当热情的欢迎。不过把 她推到纽约的舞台前面的却是她的评论。关于新小说（娜塔莉・萨洛特）、特别是法国电影 的新浪潮（戈达尔、雷乃、布莱松）的评论，动摇了传统批评的一切禁忌。她在《党派评论 》上发表的《营地笔记》，认为存在着“一种健康的趣味和一种不健康的趣味，而一部趣味 不健康的作品也可以甚至应该受到重视，恰恰是因为它是丑的…… （节选自本书后记）
21,蒂凡尼的早餐,https://book.douban.com/subject/3246904/,8.1,9624,美,杜鲁门·卡波特,南海出版公司,Breakfast at Tiffany's,董乐山,2008-10,240,28.00,精装,新经典文库：桂冠文丛,9787544236607,"清晨时分，纽约第五大街上空无一人，穿着黑色晚礼服，颈上挂着假珠宝项链，打扮入时的霍莉·戈莱特丽独自伫立在蒂梵尼珠宝店前，脸颊紧贴着橱窗，手中拎着一个牛皮纸袋，边吃着袋里可颂面包、喝着热咖啡，边以艳羡的目光，观望着蒂梵尼店中的一切……然而，霍莉心中真正“想”吃的，不是什么早餐，而是晋身蒂梵尼所影射的上流社会。霍莉这位外貌清秀俏丽的年轻女子，为了金钱，也为了完成她十四岁以来的梦想---和最爱的哥哥佛雷德一起到墨西哥牧马,她整日追逐名利，周旋在众多英俊的富豪巨子、政界名流之间，成了红牌交际花。为了赚取一小时五十美元的交际费，她甚至不惜到监狱与黑手党老大“社交”，直到某日楼下搬来一位言谈举止温文儒雅的男士。他本名为保罗·瓦杰克，梦想有朝一日成为大作家，却仰赖有钱女人的“馈赠”维生。 两人同是拜金主义者，有趣的是，随着两人之间逐步的交往，彼此的距离就拉进了一点，而内心世界也多解放了一些，慢慢地，两个人萌生了一段相知相惜的情愫……坠入爱河的保罗·瓦杰克，洗心革面，不再做午夜牛郎，并向霍莉表露了爱意，霍莉却宣布巴西富豪追求她的消息。不久，霍莉邀请保罗共进早餐，并亲自下厨。从未做过料理的霍莉，边听着葡萄牙语，边在脸盆大的沙拉碗中，堆放了满满的莴苣，随兴地淋上橄榄油与红醋，接着，颇有韵律感地拌匀三者。 保罗向霍莉求婚，霍莉却顾左右而言他，自冰箱取出一瓶红酒，说她将和巴西人贺西结婚，虽然事实上，贺西尚未向她求婚。保罗再度向她求婚，她又说她准备了“墨雷”调味的鸡肉沙拉。压力锅这时扑扑作响，等到霍莉趋身向前想熄火时，只听到一声爆炸声，鸡肉与汤汁飞溅四处，霍莉情急之下紧抱保罗。即将远走巴西的霍莉，着手开始学习葡萄牙文，另一方面学习做拉丁美洲的菜肴。这道失败的“墨雷辣酱鸡肉沙拉”，似乎预言了她的美梦──建造一座巴西农场，当有钱的巴西家庭主妇──终将如泡沫般瞬间幻灭。然而，这顿高潮迭起的早餐，最终如何收场？ 保罗·瓦杰克绝望之际，却有了意想不到的转机，使得两人之间的恋情因祸得福。警方以涉嫌贩毒之名逮捕了霍莉。最后，霍莉戴着保罗送给她刻着蒂梵尼字样的戒指，怀抱着失而复得的小猫---或是她失去的浪漫天真，与保罗相拥于倾盆大雨中。毕竟！世间还有什么比和相爱的人，相拥一起吃顿“爱情早餐”，来得更甜蜜幸福的奢侈呢？ 《蒂凡尼的早餐》的出版，有如一道亮丽的闪电划向战后的美利坚，引起巨大轰动，美丽的女主人公和风流倜傥的作者，立刻双双成为文坛的宠儿。小说改编的同名电影荣获7项奥斯卡大奖，奥黛丽·赫本深植人心的完美形象将影片推上了影史经典，多年来魅力不减，始终让人众津津乐道。 这本书除卡波特的代表作《蒂凡尼的早餐》外，还收入了最新发现的遗作《夏日十字路口》。",杜鲁门·卡波特，美国著名作家，两次获得欧•亨利短篇小说奖。1924年生于新奥尔良，17岁受雇于《纽约客》开始写作生涯。1948年处女作《别的声音，别的房间》获得世界性的成功。1958年，奠定其大师地位的杰作《蒂凡尼的早餐》出版。1966年，完成了巅峰之作《冷血》。1984年8月25日晚，敏感、复杂和饱受争议的卡波特，因用药过度，猝死于友人家中，终年59岁。
22,蛋白质女孩,https://book.douban.com/subject/1212453/,6.5,3811, ,王文华,上海人民出版社, , ,2003-1-1,248,25.00,平装, ,9787208043268,《蛋白质女孩(精)》：两名都市男子的爱情冒险，众多时尚女子的心痛经验。 时报出版，时报文化出版公司，独家授权。,
